rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
19,1,00:15:32,27988,9,10,32,1,short service,0.0,1,2.0,7,0.7170731707317075,-0.4129687500000001,,,8,166.0,647.34,8,223.1,294.95,1,44,3666
19,2,00:15:33,28009,9,10,5,2,net shot,0.0,0,2.0,2,-0.9304878048780488,0.3563541666666664,,,8,215.2,361.44,8,178.5,629.9,1,44,3666
19,3,00:15:34,28037,9,10,32,2,push/rush,0.0,1,1.0,4,0.9865853658536586,-1.4633854166666669,,,7,140.8,587.09,8,174.9,359.51,1,44,3666
19,4,00:15:35,28069,9,10,5,2,clear,1.0,0,1.0,6,-0.9646341463414634,1.3523958333333332,,,8,173.2,227.06,8,195.1,677.96,1,44,3666
19,5,00:15:37,28116,9,10,32,3,smash,1.0,0,2.0,7,0.5878048780487803,0.1486979166666667,touched the net,32.0,9,117.1,763.58,8,154.0,295.65,1,44,3666
19,1,00:40:25,72751,7,12,5,1,short service,0.0,1,2.0,7,0.5670731707317073,-0.4805208333333333,,,8,163.8,643.38,8,209.8,305.01,2,44,3705
19,2,00:40:25,72767,7,12,32,2,lob,0.0,0,1.0,8,0.6256097560975611,1.2544270833333335,,,8,209.6,365.97,8,164.8,633.98,2,44,3705
19,3,00:40:26,72799,7,12,5,2,smash,0.0,0,2.0,8,0.8085365853658538,-1.0708854166666668,,,8,181.7,723.59,8,173.4,300.43,2,44,3705
19,4,00:40:27,72811,7,12,32,2,defensive shot,0.0,1,1.0,7,0.3085365853658538,0.4974479166666666,,,8,147.0,275.44,9,204.4,777.83,2,44,3705
19,5,00:40:27,72835,7,12,5,2,push/rush,0.0,0,2.0,8,0.1865853658536586,-1.1092708333333332,,,8,199.4,648.68,8,163.5,243.6,2,44,3705
19,6,00:40:28,72848,7,12,32,3,defensive shot,0.0,1,2.0,7,-0.319512195121951,-0.1522916666666667,not pass over the net,32.0,8,159.5,280.44,8,190.4,617.43,2,44,3705
19,1,01:03:34,114445,14,5,32,1,short service,0.0,1,2.0,7,-0.2365853658536586,0.5703645833333333,,,8,182.5,334.13,8,137.2,692.41,3,44,3742
19,2,01:03:35,114466,14,5,5,2,net shot,0.0,0,2.0,2,1.2865853658536586,-0.1356770833333334,,,8,140.3,617.45,8,178.4,334.17,3,44,3742
19,3,01:03:36,114497,14,5,32,2,net shot,0.0,1,2.0,1,1.1963414634146343,0.2210937499999999,,,2,254.1,414.95,8,192.4,628.53,3,44,3742
19,4,01:03:37,114523,14,5,5,3,lob,0.0,0,2.0,10,1.1768292682926829,-1.7680208333333332,out,32.0,7,248.9,554.5,7,220.9,408.96,3,44,3742
