rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
8,1,00:09:23,16919,2,6,12,1,short service,0.0,1,2.0,7,0.3207317073170733,-0.4256770833333334,,,8,171.4,634.86,8,212.5,293.97,1,46,3870
8,2,00:09:24,16942,2,6,5,2,net shot,0.0,1,2.0,7,-0.1500000000000001,0.4425520833333334,,,7,181.2,370.02,8,168.2,636.23,1,46,3870
8,3,00:09:25,16966,2,6,12,2,lob,0.0,0,1.0,9,0.9182926829268294,-1.5032291666666666,,,7,153.8,587.74,8,180.5,361.05,1,46,3870
8,4,00:09:27,17010,2,6,5,2,smash,0.0,0,2.0,5,1.09390243902439,0.8011979166666668,,,9,204.4,190.76,8,201.5,700.75,1,46,3870
8,5,00:09:27,17027,2,6,12,2,defensive shot,0.0,0,2.0,5,-0.9475609756097562,-0.5957812499999999,,,8,251.8,646.83,8,214.1,208.05,1,46,3870
8,6,00:09:28,17052,2,6,5,2,lob,0.0,0,1.0,6,-0.926829268292683,1.2602604166666669,,,8,121.4,338.5,8,213.8,676.48,1,46,3870
8,7,00:09:29,17078,2,6,12,2,smash,0.0,0,2.0,8,0.6560975609756099,-1.0494270833333337,,,8,155.7,710.1,8,129.5,294.74,1,46,3870
8,8,00:09:29,17092,2,6,5,3,defensive shot,0.0,1,2.0,10,1.996341463414634,0.2653125000000003,not pass over the net,5.0,8,130.3,255.91,8,148.3,720.37,1,46,3870
8,1,00:29:24,52926,4,4,5,1,short service,0.0,1,2.0,7,0.6987804878048782,-0.4381770833333333,,,8,167.1,629.39,8,225.2,283.7,2,46,3909
8,2,00:29:24,52945,4,4,12,2,net shot,0.0,0,2.0,1,1.0963414634146338,0.1944791666666665,,,7,228.9,367.42,8,173.4,615.4,2,46,3909
8,3,00:29:25,52968,4,4,5,2,lob,0.0,0,1.0,5,-0.9853658536585366,-1.326875,,,7,240.7,543.55,8,211.5,356.26,2,46,3909
8,4,00:29:26,53002,4,4,12,3,drop,0.0,0,2.0,7,0.0268292682926827,0.3045833333333334,not pass over the net,5.0,9,112.8,200.55,8,177.7,640.27,2,46,3909
