rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
23,1,00:20:32,36970,14,9,14,1,long service,0.0,0,1.0,9,-0.5121951219512195,1.5533854166666667,,,8,185.5,343.08,8,126.2,708.46,1,33,2663
23,2,00:20:34,37035,14,9,16,2,drop,0.0,0,2.0,6,1.0292682926829266,-0.58890625,,,9,124.5,792.21,8,159.3,279.1,1,33,2663
23,3,00:20:35,37060,14,9,14,2,net shot,0.0,1,2.0,1,1.184146341463415,0.2539583333333333,,,8,235.4,356.63,8,169.0,717.24,1,33,2663
23,4,00:20:36,37091,14,9,16,2,lob,0.0,0,1.0,4,1.204878048780488,-1.44765625,,,7,249.8,567.7,8,218.5,330.56,1,33,2663
23,5,00:20:37,37133,14,9,14,2,drop,1.0,0,2.0,7,0.926829268292683,0.3869791666666664,,,9,244.1,178.25,8,213.9,649.29,1,33,2663
23,6,00:20:38,37161,14,9,16,2,lob,0.0,0,1.0,8,-0.625609756097561,-1.1246875,,,7,228.8,589.93,8,215.7,225.68,1,33,2663
23,7,00:20:39,37185,14,9,14,2,clear,0.0,0,1.0,6,-1.023170731707317,1.3635937499999995,,,8,129.9,226.96,8,170.4,620.77,1,33,2663
23,8,00:20:40,37220,14,9,16,3,clear,1.0,0,2.0,10,-1.6,-1.65234375,out,14.0,8,136.3,697.38,8,150.1,248.03,1,33,2663
23,1,00:41:29,74676,9,14,14,1,short service,0.0,1,2.0,8,-0.4597560975609754,-0.5431770833333335,,,8,184.9,629.25,8,117.7,274.57,2,33,2696
23,2,00:41:30,74704,9,14,16,2,lob,0.0,1,1.0,6,-1.126829268292683,1.3244791666666664,,,8,128.6,355.77,8,172.7,629.4,2,33,2696
